제목,1학년,2학년,3학년,4학년,5학년,6학년,학년기타,영어,수학,과학,사회,음악,미술,체육,실과,국어,도덕,창의체험,통합교과,과목기타,가격,조회수,UserId
<b>패키지/기타</b>[YSEM]신발키링만들기4인용(2종택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000,0,00100000000010000000
<b>패키지/기타</b>[대한산업]움직이는고무동력자동차만들기(1인용5인용택1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4000,0,00001000000000100000
<b>패키지/기타</b>[민화샵]그림그리기부직포가방만들기,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,700,0,10000000000010000000
<b>패키지/기타</b>[민화샵]투명PVC비치백만들기(3종택1),1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1000,2,10100000000010000001
<b>패키지/기타</b>[민화샵]홀로그램PVC가죽미니크로스백만들기,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13000,0,00010000000010000000
<b>패키지/기타</b>[아이스크림]DIY컬러링비치백(도안포함),0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2000,5,00100010000010000100
<b>패키지/기타</b>[아이스크림]DIY컬러링비치파우치_대소택1(도안포함),0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,4,01100100000010000000
<b>패키지/기타</b>[쥬크박스]칼라밴드가득DIY세트,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,00100000000000000001
<b>패키지/기타</b>[펠트친구]손뜨개대바늘목도리뜨기(4종택1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7200,0,01000000000000000100
<b>팬시/잡화</b>[카카오프렌즈]춘식이마우스패드(2종택1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3500,0,00000010000000000001
<b>팬시/잡화</b>[카카오프렌즈]콘랩디퓨저,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19000,0,00100000000000000100
<b>퍼즐/3D입체퍼즐</b>[빅드림]3D퍼즐미니세계유명건축물시리즈20종(초급20종택1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3500,0,00001000000000000100
<b>퍼즐/3D입체퍼즐</b>[빅드림]내가만드는세계유명건축물시리즈(타워브릿지),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10900,0,00001000000000000001
<b>퍼즐/3D입체퍼즐</b>[빅드림]내가만드는세계유명건축물시리즈(페트로나스타워),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18300,0,00001000000000000001
<b>퍼즐/3D입체퍼즐</b>[엠투월드]3D구슬퍼즐,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15000,0,00010000100000000000
<b>퍼즐</b>[코리아보드게임즈]러시아워확장팩3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,0,00000010000000000001
<b>펀치</b>[이글코리아]썬스타모서리커팅기,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20000,0,00010000001000000000
<b>펀치</b>[화신]3공이동펀치,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22000,0,00000010000000000001
<b>펄러비즈</b>[아트랄라]픽셀비즈_복주머니(3색택1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1300,0,00100000000000000010
<b>펜꽂이</b>메탈펜꽂이/대(옵션선택),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,00010000000000000100
<b>펠트지/단</b>[펠트친구]글리터펠트지,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2400,0,00001000000010000000
<b>펠트지/단</b>[펠트친구]펠트지_무수지(30×45cm),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1300,0,00000100000000100000
<b>펠트환경꾸미기</b>[유니아트]펠트소나무신형투톤(1개나무중/큰나무2종택1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000,0,00100000000000000001
<b>펠트환경꾸미기</b>[지니스쿨]즐거운교실(펠트글자),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,2,00100000000000000001
<b>펠트환경꾸미기</b>[지니스쿨]펠트봄가을나무가지(왼쪽/오른쪽(택1)),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21000,0,00000010000000000001
<b>펠트환경꾸미기</b>[청양코리아]펠트달력-오늘은몇월며칠,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35000,0,01000010000000000001
<b>펠트환경꾸미기</b>펠트진보라게시판,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000,0,00001000000000000001
<b>평면도형</b>[아이스크림]NEW양면지오보드(삼각사각고무줄걸이),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6000,0,00000010100000000000
<b>평면도형</b>[아이스크림]붙이면서그리는자석도형(여러가지도형),1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7900,5,10100000100000000000
<b>평면도형</b>[아이스크림]칠교놀이(4개세트개별케이스포함),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5000,0,01000000100000000000
<b>평면도형</b>[자석나라]NEW휴대용자석칠교놀이(배경판+칠교놀이),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9000,0,01000000000000000100
<b>평면도형</b>★30%할인★[아이스크림]평면도형자석교구(교사용),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19900,0,00001000100000000000
<b>폐품활용만들기</b>[민화샵]가죽가방크로스백만들기(5종택1),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5900,0,00001000000010000000
<b>포스트잇</b>[3M]포스트잇654(76mm*76mm),0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2850,3,00100100101000000001
<b>포스트잇</b>[3M]포스트잇모양노트(45매꽃/나비/사과/오리중택1),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2150,3,01000010000000000001
<b>포스트잇</b>[3M]포스트잇모양노트(45매말풍선),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2150,0,00000010000000000001
<b>포스트잇</b>[3M]포스트잇모양노트(9종택1),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2150,2,00100010000000000001
<b>포스트잇</b>[3M]포스트잇큐브파스텔CT-33(2종택1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5150,0,00100000000000010000
<b>포스트잇</b>[아이스크림]라인점착메모지(12mm줄간격)_노랑,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1000,19,01111110000010011111
<b>포스트잇</b>[아이스크림]라인점착메모지(12mm줄간격)_분홍,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000,0,00100000000000010000
<b>포스트잇</b>[아이스크림]메타인지점착메모지(학습생활관리),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3600,5,00111100000000000101
<b>포스트잇</b>[아이스크림]모눈종이점착메모지(도형그리기),0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3600,6,00111100100000010001
<b>포스트잇</b>[아이스크림]씽킹점착메모지(육각형점착메모지),0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,3000,14,01111110100010010101
<b>포스트잇</b>[오구패밀리]형태점착메모지,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2800,0,10000000000000000001
<b>포일아트</b>[만들기대장]프로타주거미집만들기,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3300,0,00010000000010000000
<b>포일아트</b>[매직북스]반짝반짝눈사람포일아트(외장봉투포함),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,00001000000010000000
<b>포일아트</b>[매직북스]새해복주머니포일아트(외장봉투포함),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1800,0,00000010000000000100
<b>포일아트</b>[민화샵]동물캐릭터포일아트스티커,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,700,4,10110000000010000000
<b>포일아트</b>[민화샵]민화포일아트스티커,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,700,0,00100000000010000000
<b>포일아트</b>[민화샵]새해포일아트카드만들기(2종택1),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1100,2,10001000000010000100
<b>포일아트</b>[민화샵]크리스마스포일아트,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,700,5,11011100000010000011
<b>포일아트</b>[민화샵]크리스마스포일아트카드만들기(3종택1),1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1100,6,10111010000010000101
<b>포일아트</b>[오케이아트]포일아트(독도),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1500,0,00100000000000000100
<b>포일아트</b>[오케이아트]포일아트(봄맞이4종세트),0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4000,2,01100000000010000010
<b>포일아트</b>[오케이아트]포일아트(지구와환경),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1500,0,00000100000000000100
<b>포일아트</b>[오케이아트]할로윈포일아트,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,00001000000010000000
<b>포일아트</b>[하하당]포켓미술관_세계랜드마크,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4000,0,00010000000000000100
<b>포장용테이프</b>[진백무역]투명/미색테이프(9종택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1240,0,00100000000010000000
<b>포장지/단/지류</b>[유니아트]하트종이레이스(2종택1),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,0,00000100000010000000
<b>포장지/단/지류</b>7색금은지골지감기,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,0,01000000000010000000
<b>폼아트/페이퍼환경꾸미기</b>[슈퍼쌤]교실꾸미기종이액자SET(10매),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2500,0,00100000000010000000
<b>폼아트/페이퍼환경꾸미기</b>[아이스크림]게시물포켓(제목+A4꽂이),0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3000,12,00111110001000000101
<b>폼아트/페이퍼환경꾸미기</b>[이선생]학급온도계,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000,0,01000000000000000001
<b>풀/본드/접착제</b>[바르네]미니풀테이프BGT-1085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1200,0,10000000000000000010
<b>풀/본드/접착제</b>[바르네]찍딱풀테이프BGT-0788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,00000010000000000001
<b>풀/본드/접착제</b>[바르네]풀테이프BGT-0180,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2500,6,10110010000010000001
<b>풀/본드/접착제</b>[아모스]만능목공풀36g/1갑12개입,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18000,0,00010000000010000000
<b>풀/본드/접착제</b>[아모스]만능목공풀36g/낱개,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,00000100000010000000
<b>풀/본드/접착제</b>[아모스]만능목공풀74g(옵션선택),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00000010000010000000
<b>풀/본드/접착제</b>[아모스]만능목공풀74g/1갑12개입,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36000,0,00100000000000000001
<b>풀/본드/접착제</b>[아모스]만능목공풀74g/낱개,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00100000000010000000
<b>풀/본드/접착제</b>[아이스크림]풀테이프(8M리필구매가능),1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1500,26,11111110011010000111
<b>풀/본드/접착제</b>[종이나라]딱풀(10종택1),0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,600,3,01000010000010000010
<b>풀/본드/접착제</b>[종이나라]투명나라풀25g(옵션선택),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1300,0,00000010000000000001
<b>풀/접착제류</b>[3M]강력스프레이접착제77(160ml455ml698ml),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17000,0,00000010000010000000
<b>풀/접착제류</b>[3M]스카치재접착풀8g/14g(용량2중1택),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,01000000000000000010
<b>플라스틱활용만들기</b>[미술샘]비치백(2종택1),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,00010000000010000000
<b>플라스틱활용만들기</b>[민화샵]공주시리즈디폼블럭(9종택1),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2400,0,00000010000010000000
<b>플라스틱활용만들기</b>[민화샵]눈오리집게스노우볼메이커(11종택1),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,900,2,10010000000000000110
<b>플라스틱활용만들기</b>[민화샵]동물도안디폼블럭(9종택1),0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2800,3,01110000000010000100
<b>플라스틱활용만들기</b>[민화샵]디폼블럭8mm대용량도안책증정(2종택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29000,2,00100000000010000000
<b>플라스틱활용만들기</b>[민화샵]디폼블럭팽이2개세트(5종택1),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3500,0,00000010000010000000
<b>플라스틱활용만들기</b>[민화샵]크리스마스디폼블럭(4종택1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2800,0,10000000000000000001
<b>플라스틱활용만들기</b>[아트랄라]허수아비투명반구(4개),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10500,0,00010000000010000000
<b>플라스틱활용만들기</b>[이지피아]이지툭툭블럭_손선풍기(9종택1),1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,6500,8,11111100000010001111
<b>플라스틱활용만들기</b>[이지피아]이지툭툭블럭무드등시리즈(7종택1),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,15000,14,01100110000000000110
<b>플라스틱활용만들기</b>[이지피아]이지툭툭블럭직업시리즈(12종택1),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7000,6,01100010000000000110
<b>플라스틱활용만들기</b>[이지피아]툭툭블럭_산타/루돌프만들기(2종택1),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3500,4,10000001000000000000
<b>플라스틱활용만들기</b>[이지피아]툭툭블럭_애완동물만들기(5종택1),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3500,3,00000010100000000000
<b>플라스틱활용만들기</b>[이지피아]툭툭블럭폰거치대시리즈(8종택1),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8000,2,00100000100000000001
<b>플라스틱활용만들기</b>[탑키드]LED한복장식등(5set),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11500,0,00001000000010000000
<b>플라스틱활용만들기</b>[펠트친구]크리스마스투명연필꽂이만들기(투명스티커포함),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1200,0,00010000000010000000
<b>플라스틱활용만들기</b>[피오피스토리]독도투명파우치만들기,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1800,0,00100000000010000000
<b>플라스틱활용만들기</b>[피오피스토리]반투명부채(8종택1),1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1000,0,10100100000010000100
<b>플라스틱활용만들기</b>[피오피스토리]스텐텀블러만들기,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7000,3,01000000000000000100
<b>플래그/인덱스탭</b>[3M]포스트잇페이지마커670(50mm*15mm5패드500매),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2700,0,00100000000000000001
<b>플래그/인덱스탭</b>[3M]포스트잇플래그683-9KN(44mm*12mm9색*10매),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3700,2,00001010000000000001
<b>플래그/인덱스탭</b>[3M]포스트잇플래그683-9KP(44mm*6mm9색*20매),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3400,0,00100000000000000001
<b>플레그/인덱스탭</b>[3M]인덱스플래그,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2400,0,00000100000000010000
<b>플레이콘</b>[이지피아]이지콘DIY시리즈(10종택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000,0,00100000000010000000
<b>플레이콘</b>플레이콘_종이접시액자(1인용),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1500,2,10000000000000000110
<b>핀/고리/링/걸이</b>[대P&amp;P]열쇠고리/2개입(옵션선택),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,0,00100000000010000000
<b>핀/고리/링/걸이</b>[민화샵]핸드폰줄연결고리(19색택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,400,0,00100000000010000000
<b>필기구/필통</b>[아이스크림]지우개달린자석보드마카(4개입)(개당475),1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,3000,14,11111110001000010111
<b>필기구</b>[사고뭉치]참잘했어요사랑해별-주문제작연필(3개이상무료인쇄),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1200,0,00000010000000000001
<b>필기구</b>[사고뭉치]참잘했어요지우개연필1-무료인쇄(12개이상구매시),1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,520,4,10100010000000010001
<b>필기구</b>[사고뭉치]참잘했어요지우개연필2_무료인쇄(12개이상구매시),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,520,0,00000010000000000001
<b>필기구</b>[스테들러]1개부터인쇄되는나만의문구인쇄연필(3종택1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,0,00100000000000000001
<b>필기구</b>[카카오프렌즈]실리콘연필캡(2종택1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1800,0,01000000000000000100
<b>필기구</b>[파티콘]숲속지우개선물(문구제작),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,00100000000000000001
<b>필기구</b>3색볼펜파스텔(하는문구맞춤제작)(최소구매수량50개),0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2000,4,00001111000000000001
<b>필기류</b>[카카오프렌즈]리틀프렌즈4본연필캡세트,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1200,0,00010000000000000001
<b>필통/지갑/파우치/가방</b>[토단]펠트꽃카드지갑만들기_5인용,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12000,0,00000100000000100000
<b>필통/지갑/파우치/가방</b>[하하당]펠트가방만들기-크리스마스양말,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3500,0,10000000000000000010
<b>필통/펜꽂이</b>[카카오프렌즈]미니삼각필통,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500,0,00000010000000000001
<b>필통/펜꽂이</b>[티티경인]연필깎이샤파(5종택1),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,15000,2,00000010000010000001
<b>하드보드지</b>[영진]하드보드지8절(2매색상선택),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,00000010000010000000
<b>학급운영세트</b>@품절-일괄미노출처리(22.12.6)/[보약게임]안전할까?5종세트(응급조치/영양/도로안전/환경/생물다양성),0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,45000,12,01111100000000100101
<b>학급운영세트</b>[행복한바오밥]고피쉬대한민국의인물(인물학습위인),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15000,0,00010000000000000100
<b>학급운영세트</b>[행복한바오밥]누가똥쌌어(순발력으로범인을찾아라),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000,0,00000010000000000001
<b>학급운영세트</b>[행복한바오밥]드랍더네트,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,35000,13,01110110110000000110
<b>학급운영세트</b>[행복한바오밥]좀비키즈(학교를지켜라),0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,30000,7,01101110001000000101
<b>학년별도서</b>[아이스크림]겨울방학활동북,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2500,4,01110000000000000111
<b>학년별도서</b>[아이스크림]여름방학활동북,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2500,2,00110000000000000100
<b>학생용가위</b>[화신]베스트형광가위/706,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,0,00000010000010000000
<b>학습세트</b>[토핑]KBS선정도서시즌2!(준)3급(초5-6)세트12권+무료온라인독서학습서비스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,146000,4,00001100000000010001
<b>학습세트</b>[토핑]KBS선정도서시즌2!(준)4급(초3-4)세트12권+무료온라인독서학습서비스,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,141500,3,00100000000000010100
<b>학습세트</b>[토핑]KBS선정도서시즌2!(준)5급(초1-2)세트12권+무료온라인독서학습서비스,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,144300,3,01000010000000010011
<b>학습세트</b>[토핑]책들아놀자!(준)3급선정도서SET12권(초5-초6),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,142000,5,10001100000000010010
<b>학습세트</b>[토핑]책들아놀자!(준)4급선정도서SET12권(초3-초4),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,133000,2,00010000000000010100
<b>학습일반</b>1학년첫배움책,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12000,0,10000000000000010000
<b>학습지도</b>[도서]빛을찾아떠나는별난이야기,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6000,0,00000100000000010000
<b>한국사/세계사</b>★6월23일재입고예정★[아이스크림]역사노트(5학년2학기)(고조선~6.25전쟁)(교사용PDF포함),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,0,00001000001000000000
<b>한국사일반</b>벌거벗은한국사:인물편,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18800,8,00100000000000000001
<b>한국에세이</b>잘될수밖에없는너에게,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16000,0,00100000000000000001
<b>한국역사문화</b>[담다디]고려청자만들기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000,0,10000000000000000010
<b>한국역사문화</b>[담다디]기와집과초가집만들기(2종택1),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000,2,00100000001000000000
<b>한국역사문화</b>[담다디]다문화교육세계전통가옥만들기,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,9000,45,11111111001110011111
<b>한국역사문화</b>[담다디]백제금동대향로만들기,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00001000000010000000
<b>한국역사문화</b>[담다디]우리나라기술로만든우주과학시리즈(3종택1),1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,3000,24,11111110011000000100
<b>한국역사문화</b>[담다디]조선의성군세종대왕의업적(3종택1),0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,5000,18,01111110001000000101
<b>한국역사문화</b>[담다디]통일신라황룡사구층목탑만들기,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,00001000000000000001
<b>한국역사문화</b>[똑딱퍼즐]수화성의정문장안문(3D입체퍼즐),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,01000000000000000001
<b>한국역사문화</b>[뜯어만드는세상]5·18전남도청,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000,0,00001000001000000000
<b>한국역사문화</b>[뜯어만드는세상]거북선(소),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00001000000010000000
<b>한국역사문화</b>[뜯어만드는세상]고려시리즈(외세침략에맞선고려의자주성),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000,0,00001000000000000001
<b>한국역사문화</b>[뜯어만드는세상]다보탑(소),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00001000000010000000
<b>한국역사문화</b>[뜯어만드는세상]독도(소),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,00000010000000000100
<b>한국역사문화</b>[뜯어만드는세상]백제시리즈(우아하고섬세한백제문화),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000,0,00001000000000000001
<b>한국역사문화</b>[뜯어만드는세상]석가탑(소),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,00001000000010000000
<b>한국역사문화</b>[뜯어만드는세상]신라시리즈(민족국가형성의기반을마련한신라),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000,2,00001000000010000000
<b>한국역사문화</b>[뜯어만드는세상]유네스코세계유산수화성만들기(8종),0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,12000,19,01111110001000010111
<b>한국역사문화</b>[뜯어만드는세상]조선의과학2(조선의과학기술과다산정약용),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000,0,00001000000010000000
<b>한국역사문화</b>[뜯어만드는세상]첨성대,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,00001000000000000001
